drone_id,drone_location,time,date,violation_code,violation_message,image_id,image_file
68,3548 Blackbird Crossing,16:06,30/07/2015,,,,
69,71325 Walton Street,4:25,09/02/2018,,,,
70,9490 Forest Dale Drive,20:04,11/07/2017,,,,
71,8 Waxwing Park,14:37,18/01/2015,,,,
72,12857 Maywood Drive,18:49,13/07/2019,,,,
73,6 Maple Court,7:01,12/07/2018,PRK,bad_parking,1.0,http://dummyimage.com/220x102.jpg/ff4444/ffffff
74,08 Haas Street,19:38,05/07/2016,BRK,broken_component,0.0,http://dummyimage.com/184x234.jpg/ff4444/ffffff
75,11485 Melvin Center,10:26,24/08/2016,,,,
76,3021 Bay Pass,16:38,04/05/2016,PRK,bad_parking,1.0,http://dummyimage.com/194x105.jpg/5fa2dd/ffffff
77,2 Aberg Lane,0:01,25/04/2015,,,,
78,51127 Meadow Vale Street,1:21,04/02/2019,,,,
79,0947 Toban Lane,0:04,04/01/2015,,,,
80,87 Fuller Crossing,1:15,04/06/2018,,,,
81,985 Thackeray Alley,5:34,13/03/2019,,,,
82,80923 Crownhardt Junction,22:13,10/11/2016,PRK,bad_parking,1.0,http://dummyimage.com/201x209.jpg/dddddd/000000
83,7903 Holy Cross Point,4:43,28/06/2018,,,,
84,121 Merrick Avenue,20:04,03/10/2015,,,,
85,9 Twin Pines Court,13:08,18/08/2017,,,,
86,81412 Lake View Lane,15:40,11/08/2016,UKN,unknown,0.0,http://dummyimage.com/246x248.jpg/cc0000/ffffff
87,95463 Straubel Way,11:02,27/03/2015,BRK,broken_component,0.0,http://dummyimage.com/150x231.jpg/cc0000/ffffff
88,7625 Basil Court,4:50,31/08/2015,,,,
89,23454 Sommers Lane,12:39,28/10/2019,BRK,broken_component,1.0,http://dummyimage.com/240x146.jpg/dddddd/000000
90,71 Mcguire Plaza,22:11,30/09/2016,,,,
91,6999 Clove Drive,0:03,17/07/2019,,,,
92,8440 Grayhawk Lane,20:12,13/05/2018,,,,
93,5445 Evergreen Center,15:48,22/08/2016,,,,
94,5542 Moose Drive,12:03,03/02/2019,,,,
95,70065 Calypso Pass,7:54,25/07/2016,PRK,bad_parking,1.0,http://dummyimage.com/120x100.jpg/cc0000/ffffff
96,539 Surrey Point,19:43,06/04/2016,,,,
97,0 Spaight Circle,5:57,25/12/2018,PRK,bad_parking,1.0,http://dummyimage.com/165x142.jpg/5fa2dd/ffffff
98,5 3rd Avenue,19:14,04/12/2018,BRK,broken_component,1.0,http://dummyimage.com/218x184.jpg/dddddd/000000
99,7 Saint Paul Road,7:32,25/05/2018,,,,
100,18 Garrison Crossing,23:27,06/07/2019,,,,
101,36921 Tennessee Point,8:51,24/01/2016,,,,
102,89 Moulton Hill,3:58,11/09/2019,,,,
103,75 Marcy Drive,14:17,12/12/2015,,,,
104,9959 Almo Park,13:30,20/08/2017,,,,
105,3 Jana Trail,4:40,28/09/2018,,,,
106,02 Park Meadow Terrace,11:28,03/06/2016,,,,
107,57 Summer Ridge Junction,8:18,04/04/2015,,,,
108,479 Cambridge Place,10:26,14/09/2018,,,,
109,841 Merry Circle,18:53,16/02/2020,,,,
110,81408 Dixon Alley,21:01,07/08/2017,,,,
111,4 Northridge Lane,15:13,08/05/2015,BRK,broken_component,1.0,http://dummyimage.com/150x188.jpg/ff4444/ffffff
112,6 Clyde Gallagher Junction,8:31,03/07/2019,,,,
113,03 Muir Place,0:22,12/03/2017,,,,
114,6 Loomis Circle,7:00,08/08/2015,,,,
115,8584 Summit Parkway,22:03,18/11/2019,,,,
116,40382 Pennsylvania Place,9:50,15/03/2017,,,,
117,57 Vera Point,16:11,22/12/2017,,,,
118,9727 Golf Alley,19:02,15/03/2016,,,,
119,66 Grover Trail,15:52,06/01/2018,,,,
120,071 Hermina Way,5:54,10/09/2017,BRK,broken_component,1.0,http://dummyimage.com/123x121.jpg/5fa2dd/ffffff
121,403 Aberg Road,3:23,15/02/2017,,,,
122,94 Sloan Trail,16:25,01/08/2016,,,,
123,20940 Ronald Regan Circle,6:57,21/06/2017,,,,
124,77 Colorado Avenue,6:45,24/04/2015,BRK,broken_component,0.0,http://dummyimage.com/118x195.jpg/ff4444/ffffff
125,99 Merry Alley,3:08,05/01/2016,,,,
126,760 Farwell Terrace,5:13,01/10/2017,PRK,bad_parking,1.0,http://dummyimage.com/156x202.jpg/dddddd/000000
127,5201 Upham Place,16:47,01/01/2015,,,,
128,8067 Carey Way,7:34,12/08/2019,,,,
129,36 Merrick Park,4:07,27/02/2018,UKN,unknown,0.0,http://dummyimage.com/134x141.jpg/5fa2dd/ffffff
130,44 Schlimgen Plaza,22:00,31/05/2016,UKN,unknown,0.0,http://dummyimage.com/164x143.jpg/5fa2dd/ffffff
131,63840 Sloan Terrace,15:20,30/01/2015,,,,
132,980 Ryan Point,6:45,04/10/2015,,,,
133,28963 Shopko Street,13:27,04/06/2017,,,,
134,225 Truax Lane,21:26,16/01/2018,,,,
135,2879 Kings Crossing,9:09,12/12/2019,,,,
136,0 Spaight Place,1:33,29/04/2015,,,,
137,452 Carberry Drive,10:11,25/01/2020,,,,
138,2 Corry Avenue,0:03,03/09/2015,,,,
139,45 Sunbrook Drive,1:37,23/12/2016,,,,
140,0041 Hoepker Center,5:21,29/01/2017,,,,
141,118 Nelson Way,4:09,08/12/2018,,,,
142,650 Northport Park,18:03,16/03/2019,,,,
143,641 South Parkway,22:29,25/02/2018,,,,
144,98306 Sugar Circle,22:23,19/10/2015,,,,
145,31658 Warner Pass,22:57,05/08/2018,,,,
146,83 Del Mar Hill,18:09,20/06/2016,,,,
147,64 6th Center,6:49,27/01/2016,,,,
148,02 Beilfuss Hill,0:43,29/06/2019,,,,
149,12 Bluejay Center,22:50,05/10/2015,,,,
150,3 Oneill Crossing,15:58,21/07/2019,,,,
151,72409 Bluejay Pass,19:19,13/04/2020,BRK,broken_component,1.0,http://dummyimage.com/205x148.jpg/dddddd/000000
152,7 Utah Court,8:57,21/09/2019,BRK,broken_component,1.0,http://dummyimage.com/235x199.jpg/cc0000/ffffff
153,92 Nova Junction,2:51,29/03/2019,,,,
154,4501 Farmco Lane,6:41,08/02/2018,PRK,bad_parking,0.0,http://dummyimage.com/216x141.jpg/5fa2dd/ffffff
155,85795 Moose Avenue,17:40,08/07/2017,,,,
156,02060 Blaine Avenue,12:54,16/04/2016,,,,
157,1035 Bobwhite Lane,5:44,14/04/2016,,,,
158,82072 La Follette Park,21:53,28/12/2018,,,,
159,0 Farragut Avenue,7:00,23/07/2017,,,,
160,82 Hudson Junction,2:47,29/03/2018,,,,
161,9613 Sullivan Court,23:36,02/09/2015,PRK,bad_parking,1.0,http://dummyimage.com/164x216.jpg/ff4444/ffffff
162,5399 Hagan Court,16:50,15/03/2015,,,,
163,8941 Transport Parkway,1:44,26/01/2015,,,,
164,83 Cascade Court,23:56,02/01/2015,,,,
165,138 Sycamore Drive,0:02,07/03/2018,,,,
166,9 Coleman Avenue,15:46,23/02/2016,,,,
167,9 Algoma Road,14:02,10/02/2020,UKN,unknown,1.0,http://dummyimage.com/114x118.jpg/cc0000/ffffff
168,3 South Avenue,7:59,09/03/2018,,,,
169,3 Duke Place,4:48,01/08/2017,,,,
170,0446 Melby Way,22:33,25/09/2018,,,,
171,6452 Hermina Plaza,3:41,11/10/2017,,,,
172,36 Fuller Park,3:15,27/10/2017,,,,
173,145 Melby Pass,20:50,30/08/2017,,,,
174,5326 Gina Pass,22:08,12/05/2019,,,,
175,7 Magdeline Circle,7:10,06/03/2015,,,,
176,965 Calypso Road,4:49,04/09/2016,,,,
177,7 Meadow Ridge Drive,12:20,30/04/2017,,,,
178,73 Mcguire Trail,20:57,23/09/2015,,,,
179,92001 Melody Street,15:31,26/12/2016,,,,
180,16 Transport Place,4:48,24/01/2016,,,,
181,21407 Mallard Park,13:00,22/12/2015,,,,
182,2 Westport Way,18:13,24/04/2019,,,,
183,5 Mosinee Avenue,12:21,25/03/2016,,,,
184,1191 Ryan Drive,20:27,21/01/2015,,,,
185,226 Fair Oaks Center,9:14,13/02/2015,,,,
186,803 Dawn Lane,13:22,25/09/2018,,,,
187,0 Scott Lane,17:23,16/12/2016,,,,
188,1 Sachs Road,12:09,13/11/2019,,,,
189,3 Morrow Point,18:44,13/06/2019,,,,
190,2220 Hollow Ridge Circle,10:34,24/11/2016,,,,
191,4289 Bobwhite Center,14:49,23/11/2016,,,,
192,65667 Pleasure Plaza,17:26,18/02/2017,,,,
193,14516 Menomonie Court,5:01,19/03/2015,,,,
194,48 Holy Cross Crossing,7:47,01/06/2016,,,,
195,5754 Mayfield Alley,6:53,29/09/2019,,,,
196,387 Pepper Wood Drive,13:35,18/10/2016,,,,
197,1 Lerdahl Plaza,18:03,07/12/2016,,,,
198,1 Burrows Park,4:09,08/11/2015,,,,
199,577 Debs Road,10:43,07/07/2016,BRK,broken_component,1.0,http://dummyimage.com/117x112.jpg/cc0000/ffffff
200,0912 New Castle Circle,0:01,02/06/2019,,,,
201,9854 Lighthouse Bay Terrace,14:56,05/11/2016,BRK,broken_component,0.0,http://dummyimage.com/240x129.jpg/cc0000/ffffff
202,1 Muir Court,19:51,03/02/2015,,,,
203,8342 Meadow Ridge Road,21:50,18/08/2017,,,,
204,917 Dennis Crossing,23:17,18/06/2017,,,,
205,92 Lindbergh Circle,9:26,09/06/2015,,,,
206,3860 Sommers Crossing,8:40,28/09/2017,,,,
207,83565 Straubel Street,1:33,29/07/2018,,,,
208,175 Susan Lane,9:53,19/02/2017,,,,
209,65364 Erie Crossing,22:06,28/12/2017,PRK,bad_parking,0.0,http://dummyimage.com/168x225.jpg/dddddd/000000
210,642 Fisk Plaza,23:55,06/04/2018,,,,
211,779 Bunker Hill Trail,12:21,29/08/2015,,,,
212,755 Toban Crossing,4:58,29/03/2018,,,,
213,61750 Eggendart Place,11:50,31/07/2019,,,,
214,904 Texas Junction,13:35,31/07/2015,,,,
215,86 Namekagon Park,22:11,23/07/2016,,,,
216,03 3rd Circle,6:29,01/03/2017,,,,
217,70061 Schurz Plaza,4:09,08/04/2015,,,,
218,01100 Continental Road,0:00,19/08/2019,,,,
219,657 Packers Trail,13:24,21/02/2017,,,,
220,2 Myrtle Circle,19:38,22/04/2017,,,,
221,4773 Meadow Valley Trail,22:18,28/08/2018,,,,
222,918 Nelson Alley,17:15,26/02/2020,,,,
223,1770 Red Cloud Drive,15:13,12/10/2015,,,,
224,8 Grayhawk Drive,18:57,09/01/2015,,,,
225,77 La Follette Court,5:45,18/04/2019,,,,
226,89 Mcguire Crossing,16:35,18/10/2017,,,,
227,32056 Waubesa Drive,19:59,16/03/2018,,,,
228,57 Rutledge Court,17:58,26/04/2020,BRK,broken_component,0.0,http://dummyimage.com/210x105.jpg/dddddd/000000
229,585 Rieder Street,5:53,03/03/2020,BRK,broken_component,1.0,http://dummyimage.com/195x133.jpg/dddddd/000000
230,28 Surrey Street,4:29,15/02/2017,,,,
231,17 Autumn Leaf Park,21:33,06/08/2016,,,,
232,6732 Shelley Trail,2:12,03/02/2019,,,,
233,2437 Green Ridge Street,0:17,21/11/2017,,,,
234,3917 Clove Way,18:35,26/04/2015,PRK,bad_parking,1.0,http://dummyimage.com/145x101.jpg/cc0000/ffffff
235,5586 Anthes Drive,4:25,15/07/2016,,,,
236,7117 Stuart Circle,22:27,22/03/2017,,,,
237,600 Valley Edge Avenue,9:33,25/08/2018,,,,
238,195 Fuller Street,10:36,13/04/2016,PRK,bad_parking,0.0,http://dummyimage.com/177x198.jpg/cc0000/ffffff
239,7 Victoria Avenue,7:20,07/02/2019,PRK,bad_parking,1.0,http://dummyimage.com/162x186.jpg/cc0000/ffffff
240,5679 Canary Way,16:05,23/01/2018,,,,
241,2699 Canary Drive,15:27,01/11/2017,BRK,broken_component,0.0,http://dummyimage.com/122x191.jpg/5fa2dd/ffffff
242,49301 Bobwhite Alley,17:20,28/06/2017,,,,
243,001 Sauthoff Parkway,0:48,07/11/2017,,,,
244,89 Rutledge Parkway,10:04,27/02/2020,,,,
245,729 Trailsway Alley,5:34,21/01/2020,,,,
246,2 Homewood Avenue,11:24,15/05/2015,PRK,bad_parking,1.0,http://dummyimage.com/182x108.jpg/dddddd/000000
247,75 Banding Point,18:43,05/07/2017,,,,
248,65 Spaight Plaza,2:49,28/10/2015,,,,
249,6 Shopko Drive,22:22,01/08/2016,,,,
250,2979 Buena Vista Point,8:30,12/02/2019,,,,
251,84722 Thackeray Parkway,18:08,20/12/2019,,,,
252,6227 Talisman Road,3:25,23/08/2015,,,,
253,4248 Schurz Court,19:05,26/04/2019,,,,
254,41229 Barnett Junction,23:38,07/01/2015,,,,
255,3 Division Terrace,4:58,07/06/2015,,,,
256,79 Stoughton Terrace,23:58,10/11/2015,PRK,bad_parking,1.0,http://dummyimage.com/194x134.jpg/5fa2dd/ffffff
257,36 Pond Place,21:22,18/02/2017,,,,
258,92154 Briar Crest Road,15:15,19/04/2018,,,,
259,574 Utah Court,3:47,03/05/2020,BRK,broken_component,0.0,http://dummyimage.com/226x131.jpg/dddddd/000000
260,35746 New Castle Circle,8:11,19/03/2016,,,,
261,12304 Bonner Terrace,8:56,23/10/2017,,,,
262,7 Stang Crossing,20:15,22/04/2019,,,,
263,530 Manufacturers Circle,18:25,25/08/2016,PRK,bad_parking,1.0,http://dummyimage.com/149x131.jpg/ff4444/ffffff
264,95 Waubesa Lane,22:11,16/07/2018,,,,
265,38778 Heffernan Lane,13:34,22/03/2015,,,,
266,115 Luster Pass,21:33,11/09/2016,,,,
267,27 Raven Junction,2:27,30/01/2020,PRK,bad_parking,1.0,http://dummyimage.com/164x164.jpg/5fa2dd/ffffff
268,61712 Blue Bill Park Center,13:07,04/10/2016,PRK,bad_parking,0.0,http://dummyimage.com/119x184.jpg/5fa2dd/ffffff
269,7 Maple Wood Park,1:06,13/07/2016,UKN,unknown,1.0,http://dummyimage.com/129x237.jpg/cc0000/ffffff
270,04 Dwight Center,14:20,16/08/2016,BRK,broken_component,0.0,http://dummyimage.com/193x248.jpg/ff4444/ffffff
271,54701 2nd Terrace,5:09,21/07/2019,,,,
272,107 Eastwood Drive,19:14,09/10/2018,PRK,bad_parking,1.0,http://dummyimage.com/168x107.jpg/dddddd/000000
273,9 Milwaukee Drive,9:56,25/02/2020,,,,
274,82 Darwin Plaza,22:21,27/05/2017,BRK,broken_component,1.0,http://dummyimage.com/242x162.jpg/dddddd/000000
275,07049 Holy Cross Street,16:21,31/07/2019,PRK,bad_parking,1.0,http://dummyimage.com/103x176.jpg/5fa2dd/ffffff
276,06 Sutteridge Drive,15:43,13/01/2016,,,,
277,3229 Roxbury Plaza,0:37,08/05/2018,,,,
278,1 Forest Street,9:39,12/09/2015,,,,
279,88192 Tennyson Park,20:48,29/09/2018,,,,
280,15 Northland Park,8:13,11/02/2017,,,,
281,5 Tennessee Drive,2:14,31/01/2015,,,,
282,34 Truax Place,21:47,23/02/2015,,,,
283,9863 Jackson Center,6:13,06/07/2018,,,,
284,3579 Dovetail Lane,19:19,23/05/2016,,,,
285,1 Fremont Junction,1:35,12/07/2017,,,,
286,6638 Lunder Parkway,22:51,12/03/2019,,,,
287,822 Cardinal Court,4:57,03/08/2017,,,,
288,15 Muir Lane,4:07,12/01/2018,,,,
289,96563 Talisman Court,12:13,03/12/2017,,,,
290,47 Graedel Terrace,12:19,29/04/2020,,,,
291,16378 Sunbrook Point,3:33,31/12/2015,BRK,broken_component,1.0,http://dummyimage.com/188x131.jpg/cc0000/ffffff
292,75439 Eggendart Pass,2:46,25/02/2015,,,,
293,0 Pepper Wood Trail,12:44,04/05/2016,,,,
294,381 Monica Lane,1:53,01/01/2018,PRK,bad_parking,0.0,http://dummyimage.com/147x221.jpg/cc0000/ffffff
295,94977 Crest Line Crossing,14:03,04/09/2015,,,,
296,9 Dennis Alley,4:59,24/05/2019,,,,
297,3 Armistice Avenue,17:15,13/04/2016,UKN,unknown,0.0,http://dummyimage.com/233x141.jpg/ff4444/ffffff
298,85026 Dryden Plaza,5:04,21/08/2019,BRK,broken_component,0.0,http://dummyimage.com/105x142.jpg/ff4444/ffffff
299,965 Loeprich Crossing,13:44,21/12/2018,,,,
300,03228 Fairfield Center,6:58,12/03/2020,,,,
301,42441 Northport Street,8:08,05/10/2018,,,,
302,10078 Mcguire Junction,16:47,03/02/2017,,,,
303,4483 Anzinger Trail,9:32,12/04/2019,,,,
304,466 Stoughton Center,13:24,13/09/2016,,,,
305,1 Forster Plaza,19:17,22/04/2015,PRK,bad_parking,0.0,http://dummyimage.com/115x122.jpg/dddddd/000000
306,74381 Brentwood Road,12:07,04/06/2018,BRK,broken_component,1.0,http://dummyimage.com/111x114.jpg/cc0000/ffffff
307,3099 Oriole Junction,14:11,12/01/2019,,,,
308,5 Grim Court,1:18,22/09/2018,UKN,unknown,1.0,http://dummyimage.com/193x237.jpg/dddddd/000000
309,27296 Portage Hill,1:54,25/04/2017,PRK,bad_parking,1.0,http://dummyimage.com/107x101.jpg/cc0000/ffffff
310,9 Service Trail,23:33,02/02/2017,,,,
311,34562 Monument Terrace,8:04,22/08/2016,PRK,bad_parking,0.0,http://dummyimage.com/229x122.jpg/dddddd/000000
312,2469 Monterey Hill,21:17,20/09/2019,,,,
313,7619 Leroy Pass,18:02,17/09/2018,,,,
314,6328 Bay Parkway,1:58,02/12/2015,,,,
315,7248 Center Point,12:13,16/11/2017,PRK,bad_parking,0.0,http://dummyimage.com/206x166.jpg/dddddd/000000
316,80533 Surrey Plaza,20:28,15/07/2019,PRK,bad_parking,0.0,http://dummyimage.com/108x232.jpg/ff4444/ffffff
317,9 Shopko Court,1:51,15/06/2019,,,,
318,23 Shasta Alley,14:45,12/10/2018,,,,
319,62 South Drive,22:26,12/03/2018,,,,
320,6551 Superior Terrace,3:11,08/05/2018,,,,
321,4936 Brown Circle,20:08,30/11/2019,,,,
322,28 Katie Way,18:12,20/10/2016,PRK,bad_parking,0.0,http://dummyimage.com/175x249.jpg/ff4444/ffffff
323,7 Green Lane,12:26,18/10/2019,,,,
324,5 Old Gate Trail,22:17,05/01/2018,,,,
325,4 Westport Circle,13:01,26/10/2018,,,,
326,46 Lakewood Parkway,12:02,13/09/2018,PRK,bad_parking,0.0,http://dummyimage.com/109x147.jpg/5fa2dd/ffffff
327,7523 Maple Park,6:17,16/11/2019,,,,
328,67 Summerview Center,21:42,09/03/2018,PRK,bad_parking,1.0,http://dummyimage.com/124x137.jpg/dddddd/000000
329,7 Mesta Street,8:30,22/08/2019,,,,
330,265 Jana Avenue,18:46,13/08/2017,,,,
331,3 Butternut Plaza,19:47,09/09/2017,PRK,bad_parking,0.0,http://dummyimage.com/171x228.jpg/5fa2dd/ffffff
332,0045 Dovetail Street,12:19,20/11/2017,PRK,bad_parking,0.0,http://dummyimage.com/111x147.jpg/ff4444/ffffff
333,21126 Trailsway Way,10:09,12/02/2020,,,,
334,31498 Debs Parkway,15:44,02/10/2015,,,,
335,18216 Hanover Court,23:49,27/06/2016,,,,
336,10 Waywood Plaza,0:02,21/02/2017,,,,
337,429 Morrow Pass,22:21,16/04/2019,,,,
338,89213 Buell Terrace,20:56,05/01/2016,PRK,bad_parking,1.0,http://dummyimage.com/117x229.jpg/dddddd/000000
339,1875 Erie Hill,20:37,02/07/2015,,,,
340,5820 Melrose Crossing,21:17,08/08/2015,,,,
341,1 Burrows Circle,10:13,27/05/2015,,,,
342,71190 Westerfield Point,2:14,07/08/2017,,,,
343,78033 Autumn Leaf Parkway,1:06,28/10/2018,PRK,bad_parking,0.0,http://dummyimage.com/212x150.jpg/dddddd/000000
344,87159 Judy Hill,23:25,01/03/2020,,,,
345,9997 Utah Center,8:52,01/10/2019,,,,
346,88307 Shopko Plaza,13:31,28/01/2020,,,,
347,67896 Holy Cross Circle,18:52,30/08/2018,,,,
348,108 Buena Vista Alley,22:59,10/02/2015,,,,
349,396 Eastwood Terrace,20:31,10/05/2016,,,,
350,09012 Ohio Place,5:19,01/03/2019,,,,
351,19 Carioca Junction,20:50,18/05/2019,,,,
352,98781 Muir Center,12:55,13/03/2017,PRK,bad_parking,1.0,http://dummyimage.com/223x233.jpg/cc0000/ffffff
353,4 Sherman Parkway,19:54,22/06/2015,,,,
354,762 Declaration Way,18:52,22/12/2018,,,,
355,954 Bellgrove Avenue,0:05,10/02/2017,,,,
356,9 Hudson Street,23:36,26/10/2018,BRK,broken_component,0.0,http://dummyimage.com/101x163.jpg/5fa2dd/ffffff
357,221 Huxley Junction,18:50,01/07/2016,,,,
358,92968 Eagle Crest Road,20:57,17/04/2017,,,,
359,391 Nelson Center,2:51,09/04/2017,,,,
360,4192 Hazelcrest Junction,14:59,28/09/2019,PRK,bad_parking,1.0,http://dummyimage.com/148x236.jpg/cc0000/ffffff
361,9979 Browning Point,3:38,25/12/2018,,,,
362,21 Victoria Way,11:28,04/02/2019,PRK,bad_parking,1.0,http://dummyimage.com/164x248.jpg/dddddd/000000
363,315 Chive Trail,11:52,10/04/2020,PRK,bad_parking,0.0,http://dummyimage.com/145x214.jpg/dddddd/000000
364,7501 Sommers Junction,3:21,06/08/2015,,,,
365,3 Forest Run Point,12:35,26/02/2019,,,,
366,812 Alpine Alley,0:33,23/12/2015,,,,
367,49303 Waubesa Avenue,21:37,15/10/2017,BRK,broken_component,0.0,http://dummyimage.com/214x127.jpg/ff4444/ffffff
368,274 Emmet Place,9:13,20/05/2017,,,,
369,4942 Florence Avenue,13:02,16/02/2015,PRK,bad_parking,0.0,http://dummyimage.com/105x247.jpg/5fa2dd/ffffff
370,70 Anniversary Alley,2:33,03/03/2015,,,,
371,68 Lakewood Gardens Terrace,12:27,18/09/2015,,,,
372,71 Calypso Road,13:00,10/03/2019,,,,
373,722 Mayer Way,21:12,14/02/2017,,,,
374,3016 Cody Center,1:06,02/11/2015,PRK,bad_parking,1.0,http://dummyimage.com/115x198.jpg/dddddd/000000
375,24 Walton Lane,18:56,10/04/2019,,,,
376,53 Delladonna Way,16:40,21/02/2017,,,,
377,03 Cherokee Street,17:00,01/06/2018,,,,
378,0 Northland Way,22:02,19/02/2017,,,,
379,6415 Thackeray Way,23:51,24/03/2016,UKN,unknown,1.0,http://dummyimage.com/161x129.jpg/cc0000/ffffff
380,78047 Southridge Drive,9:44,28/12/2017,,,,
381,9471 Morning Trail,11:35,31/10/2019,UKN,unknown,0.0,http://dummyimage.com/103x185.jpg/5fa2dd/ffffff
382,52890 Barby Avenue,22:27,13/12/2015,,,,
383,54283 Havey Alley,21:21,16/03/2016,,,,
384,12978 Bunker Hill Alley,16:33,03/02/2018,PRK,bad_parking,0.0,http://dummyimage.com/162x108.jpg/5fa2dd/ffffff
385,9 Fieldstone Circle,18:28,13/08/2016,,,,
386,7787 Mendota Way,17:43,25/11/2015,,,,
387,2128 Fulton Crossing,6:55,17/04/2018,,,,
388,21 Schiller Trail,22:29,01/09/2018,,,,
389,995 Holy Cross Lane,6:01,21/07/2018,,,,
390,6 Tony Center,22:44,27/08/2018,,,,
391,73215 Canary Place,11:42,19/09/2015,,,,
392,79 Lerdahl Alley,23:40,14/12/2018,,,,
393,7144 Victoria Point,9:30,08/06/2019,,,,
394,54 Del Mar Way,22:50,07/03/2018,,,,
395,1 Linden Trail,18:37,26/07/2019,,,,
396,61 Waxwing Street,5:09,27/04/2018,,,,
397,7 Little Fleur Pass,4:25,27/09/2019,,,,
398,6583 Fallview Avenue,12:58,13/09/2016,,,,
399,2392 Eagan Plaza,16:51,09/06/2016,PRK,bad_parking,0.0,http://dummyimage.com/130x210.jpg/dddddd/000000
400,175 Lindbergh Alley,11:17,06/08/2015,,,,
401,253 Sachtjen Lane,4:20,21/05/2018,,,,
402,5 Ilene Lane,17:48,18/09/2018,BRK,broken_component,0.0,http://dummyimage.com/184x194.jpg/5fa2dd/ffffff
403,223 Quincy Hill,13:21,27/05/2019,,,,
404,7892 Gale Circle,17:52,27/07/2015,,,,
405,9756 Armistice Road,5:49,17/02/2016,,,,
406,98 Towne Trail,2:01,30/06/2019,,,,
407,9271 Village Crossing,12:46,19/11/2016,,,,
408,93 Homewood Point,22:15,31/12/2018,,,,
409,9094 Oakridge Alley,23:23,17/10/2015,,,,
410,3 Milwaukee Point,7:58,03/04/2017,,,,
411,73987 Bartelt Court,22:30,11/02/2019,BRK,broken_component,1.0,http://dummyimage.com/157x202.jpg/cc0000/ffffff
412,5252 Novick Park,2:31,20/04/2015,,,,
413,54 Swallow Parkway,15:47,12/08/2019,,,,
414,6582 Gale Way,14:41,20/02/2018,,,,
415,5048 Texas Court,20:19,26/10/2018,,,,
416,53 Talisman Lane,17:55,13/12/2017,BRK,broken_component,1.0,http://dummyimage.com/191x162.jpg/cc0000/ffffff
417,80 Shasta Street,12:25,27/03/2015,,,,
418,87 Bayside Park,17:26,01/09/2019,,,,
419,59 Forest Run Plaza,19:38,22/11/2015,,,,
420,277 Jana Hill,5:16,24/12/2016,,,,
421,78 Memorial Park,0:29,14/05/2015,,,,
422,8484 Blackbird Hill,23:15,23/10/2018,,,,
423,6 Vera Parkway,13:25,05/07/2015,,,,
424,811 Alpine Circle,2:14,28/04/2017,PRK,bad_parking,0.0,http://dummyimage.com/158x209.jpg/dddddd/000000
425,4 Mayer Court,22:53,21/09/2017,,,,
426,0 Hoepker Circle,23:04,12/02/2015,,,,
427,84373 Eggendart Crossing,13:19,16/02/2019,PRK,bad_parking,1.0,http://dummyimage.com/236x193.jpg/ff4444/ffffff
428,835 Sloan Crossing,7:06,28/09/2017,,,,
429,8 Hudson Pass,22:24,14/01/2019,PRK,bad_parking,0.0,http://dummyimage.com/112x197.jpg/cc0000/ffffff
430,032 Heffernan Court,10:45,29/04/2016,PRK,bad_parking,0.0,http://dummyimage.com/143x163.jpg/cc0000/ffffff
431,4071 Lyons Avenue,23:28,16/02/2015,PRK,bad_parking,0.0,http://dummyimage.com/122x126.jpg/5fa2dd/ffffff
432,9 Ilene Court,16:23,01/10/2016,,,,
433,69 Garrison Place,13:05,02/10/2015,,,,
434,96084 Lawn Court,22:44,17/02/2020,,,,
435,6315 Vernon Circle,1:34,16/03/2016,,,,
436,2972 Utah Trail,15:43,26/01/2016,,,,
437,30 Nancy Drive,9:01,04/10/2018,,,,
438,2537 Pierstorff Avenue,17:38,26/11/2017,,,,
439,45 4th Avenue,10:21,23/02/2017,PRK,bad_parking,1.0,http://dummyimage.com/116x151.jpg/cc0000/ffffff
440,83012 Hermina Court,22:57,26/08/2019,BRK,broken_component,0.0,http://dummyimage.com/242x118.jpg/dddddd/000000
441,387 Nelson Trail,10:23,31/08/2016,,,,
442,65684 Loeprich Way,22:25,15/01/2016,,,,
443,828 Pepper Wood Crossing,7:21,19/05/2015,UKN,unknown,1.0,http://dummyimage.com/210x198.jpg/5fa2dd/ffffff
444,16 Drewry Drive,3:53,17/09/2016,BRK,broken_component,1.0,http://dummyimage.com/162x212.jpg/5fa2dd/ffffff
445,8261 Sunbrook Circle,4:14,15/11/2015,,,,
446,83897 Graedel Street,21:32,21/08/2015,BRK,broken_component,1.0,http://dummyimage.com/222x203.jpg/cc0000/ffffff
447,0 North Terrace,6:50,14/08/2019,,,,
448,4424 Daystar Point,18:01,23/12/2015,,,,
449,28 Kings Terrace,17:19,11/07/2019,,,,
450,7534 Waubesa Way,2:18,31/08/2018,,,,
451,4835 Maryland Trail,21:07,11/04/2020,,,,
452,71948 Green Circle,1:19,15/09/2016,,,,
453,11455 Golf Court,9:21,08/02/2017,,,,
454,12809 Troy Park,18:33,11/09/2018,,,,
455,11 Manley Point,9:49,02/02/2017,PRK,bad_parking,1.0,http://dummyimage.com/219x193.jpg/dddddd/000000
456,45 Dryden Crossing,0:47,06/01/2019,,,,
457,63 Burning Wood Road,6:30,18/04/2016,,,,
458,0 Green Court,7:18,17/07/2015,,,,
